txn_id,is_ring_gt,ring_id_gt
txn_40e1efa765,False,
txn_b4d5ba502b,False,
txn_3ad7056aae,False,
txn_adb3bda571,False,
txn_8db16c19b1,False,
txn_041e504301,False,
txn_5197b55d31,False,
txn_5c6ba775d1,False,
txn_1b6a668a6d,False,
txn_b037518ce6,False,
txn_996f1dd59e,False,
txn_8842eab3f1,False,
txn_bffd08771d,False,
txn_f971205fc9,False,
txn_fdc06fe06b,False,
txn_34ae34a57b,False,
txn_f65f729fde,False,
txn_58d7c85210,False,
txn_49391d6ddd,False,
txn_0cb45a2ab8,False,
txn_b7f0b13f44,False,
txn_b2cae30aea,False,
txn_09dd67b929,False,
txn_1c6c565b5e,False,
txn_e5d797ae9d,False,
txn_9ff9354260,False,
txn_673b6d67a5,False,
txn_acd73d547c,False,
txn_fe347ab4bc,False,
txn_5d7c1e32e9,False,
txn_d9b7b73726,False,
txn_8459ede69a,False,
txn_16b925900c,False,
txn_21f6de889d,False,
txn_ae2c7e536e,False,
txn_0534c3e5d6,False,
txn_9c28d38fec,False,
txn_89699503d5,False,
txn_0166c26bf6,False,
txn_1f1b41d15c,False,
txn_80ee4c769e,False,
txn_06c1d1af77,False,
txn_847f432ed1,False,
txn_509698f9fe,False,
txn_ed4aed8990,False,
txn_3e8170ca4a,False,
txn_fe9642437e,False,
txn_198751fc36,False,
txn_25c864dca4,False,
txn_64b4fecdc0,False,
txn_93c2eb48dc,False,
txn_5551bdbe00,False,
txn_f0e58ea846,False,
txn_56fef6d281,False,
txn_83dffde385,False,
txn_ff3181576d,False,
txn_b4d3b081ad,False,
txn_4ef9c75e7b,False,
txn_406134be6f,False,
txn_c0a420816a,False,
txn_79db5fca89,False,
txn_6f07dc6d4c,False,
txn_9cd0d7179f,False,
txn_a7f9e6eeea,False,
txn_c9c4f12c9f,False,
txn_3a36f5b0b9,False,
txn_c9b43985d2,False,
txn_00d6c231ca,False,
txn_2a7d4a0af5,False,
txn_9cc233e0aa,False,
txn_f725c81f53,False,
txn_0c21aff618,False,
txn_ac52e68e18,False,
txn_bf1c347247,False,
txn_38f9a9a6bc,False,
txn_d9b331c78f,False,
txn_66b53e3130,False,
txn_6785ddbe52,False,
txn_cc3b625aa8,False,
txn_0a1fc2c019,False,
txn_85db751014,False,
txn_7a79f5c4db,False,
txn_1292d84b58,False,
txn_413ca6c931,False,
txn_a9dd18ee26,False,
txn_64f4fa72e2,False,
txn_f02b32e18e,False,
txn_057bd8f8ed,False,
txn_8fffd94eae,False,
txn_ef0ad6921c,False,
txn_088aed342c,False,
txn_992245db64,False,
txn_d27b10a881,False,
txn_92fd458c46,False,
txn_c6a06b4430,False,
txn_3751a5afa1,False,
txn_eb8cc0df16,False,
txn_d423484032,False,
txn_1f744c6a48,False,
txn_5e76674743,False,
txn_23e5265945,False,
txn_838df713b4,False,
txn_5981affdfd,False,
txn_e3fa160be0,False,
txn_92f74d3874,False,
txn_c3a83079a8,False,
txn_a794512d33,False,
txn_7b885187be,False,
txn_6456812c8f,False,
txn_3659f4008e,False,
txn_b3d98c6200,False,
txn_67f383327b,False,
txn_f4d492a26b,False,
txn_b708fa007a,False,
txn_694936a56c,False,
txn_d7b216af47,False,
txn_4eb86e0316,False,
txn_d3405b3b1b,False,
txn_32720e6217,False,
txn_99ec289fe6,False,
txn_155380a6f7,False,
txn_f07e41b53c,False,
txn_ca55043676,False,
txn_c0269c575d,False,
txn_c585c3c889,False,
txn_6f0d1f14bf,False,
txn_f1cb4664b8,False,
txn_2ff865864d,False,
txn_6bf7bd291e,False,
txn_ccb15bf498,False,
txn_09200a9814,False,
txn_5e882634ca,False,
txn_b22029d2d6,False,
txn_09b71cb36d,False,
txn_414937aef8,False,
txn_0daeb7e467,False,
txn_d400850adc,False,
txn_b81448ed04,False,
txn_11ac5608ef,False,
txn_f53c0fc57e,False,
txn_111f323979,False,
txn_f552ea6076,False,
txn_5585a6fb18,False,
txn_970559f0ec,False,
txn_525a489e7d,False,
txn_79db984741,False,
txn_3bda2b87fb,False,
txn_dd0e39acf0,False,
txn_de32786c8b,False,
txn_afbe3b8b0e,False,
txn_f7c9d3afce,False,
txn_05a687fc70,False,
txn_a6d2b41e98,False,
txn_ac6a9b98a0,False,
txn_407bdd0b8a,False,
txn_69b37f3c43,False,
txn_a99c7e979d,False,
txn_b5b62576a8,False,
txn_8adc900067,False,
txn_fdb5c3cba7,False,
txn_9949b7d281,False,
txn_82bea77d7c,False,
txn_33477a4fa3,False,
txn_b9fc117249,False,
txn_310d0968ff,False,
txn_e7de5f6284,False,
txn_f605862153,False,
txn_e81be6dd56,False,
txn_871f259413,False,
txn_c26531649c,False,
txn_2724345aa4,False,
txn_df61519eeb,False,
txn_1d2442f827,False,
txn_39f1c4ce28,False,
txn_4df3b1f0a2,False,
txn_2b667e64a9,False,
txn_85ee8d0ac2,False,
txn_dd33d79b31,False,
txn_681b8fb2f9,False,
txn_a7e613689f,False,
txn_bbac6ac914,False,
txn_7db611694a,False,
txn_37b01263fd,False,
txn_9b8409dcc1,False,
txn_e8f34a27c4,False,
txn_d55f6a7227,False,
txn_4a377290b8,False,
txn_9848d2220c,False,
txn_2af976f1b5,False,
txn_e658e7b854,False,
txn_a02f6cfc6e,False,
txn_7d928113de,False,
txn_c2bb270462,False,
txn_e347a99b86,False,
txn_3dd926b06a,False,
txn_0c43bf64b6,False,
txn_14c8d6a9ff,False,
txn_e7c701936a,False,
txn_bd1d5ac8b6,False,
txn_ed37666257,False,
txn_ea90c80dec,False,
txn_1f51f38f7d,False,
txn_6837444273,False,
txn_8338eddffe,False,
txn_c9edcd0692,False,
txn_82c255064a,False,
txn_e3024ed183,False,
txn_6d4cb4dd5b,False,
txn_6705c2d6ca,False,
txn_f2ed52d55e,False,
txn_b8e717edd8,False,
txn_fe0c3133bd,False,
txn_2e809a3a25,False,
txn_3d16ada022,False,
txn_07c04a22a0,False,
txn_2abff80edb,False,
txn_9dca73e280,False,
txn_d977805ec8,False,
txn_f6b65cda87,False,
txn_67906a8b1c,False,
txn_39778d57e4,False,
txn_5083c5529f,False,
txn_7f099d6220,False,
txn_649a85ea40,False,
txn_ba59bc2fb7,False,
txn_778e66642a,False,
txn_db6de5e2a9,False,
txn_a3a7bfb7ea,False,
txn_ddf13b03b3,False,
txn_b95ffa2c98,False,
txn_7511ba7883,False,
txn_2269a63a53,False,
txn_c640db2698,False,
txn_0cbc7be907,False,
txn_5bd9e30011,False,
txn_a9114b671e,False,
txn_37b7b42703,False,
txn_f5f2048a51,False,
txn_f8a6a64640,False,
txn_b862df014d,False,
txn_f5cfec52c7,False,
txn_4460c20aca,False,
txn_1978ecb475,False,
txn_925813d892,False,
txn_2cd70aabb5,False,
txn_17c54750f7,False,
txn_59330055c0,False,
txn_6ea61368dc,False,
txn_7a97a5db50,False,
txn_28922c95e2,False,
txn_510f0b9d04,False,
txn_415031d560,False,
txn_f6ea356bf5,False,
txn_91753d908d,False,
txn_c40931ea45,False,
txn_97bf029016,False,
txn_aa2d71d954,False,
txn_daf1f53f5a,False,
txn_8c89abad1f,False,
txn_a4eff6ee07,False,
txn_c2f2b937ae,False,
txn_f545335db8,False,
txn_5be47eec8a,False,
txn_7dd86c6918,False,
txn_8769f18f4e,False,
txn_5f8d0f7252,False,
txn_4ac7d1e91c,False,
txn_7927aae671,False,
txn_371c1024c0,False,
txn_a0454bfeea,False,
txn_00d7197b68,False,
txn_2e6f58e138,False,
txn_2989a8f736,False,
txn_550d0d7e31,False,
txn_58b7c301e6,False,
txn_f0cce0dab2,False,
txn_866c7c53e6,False,
txn_f4f542bd18,False,
txn_af4c3068eb,False,
txn_44b43daf68,False,
txn_7b3bf82772,False,
txn_bac52ef8d2,False,
txn_b2f71e42ae,False,
txn_54d06f2dd7,False,
txn_1869497a42,False,
txn_0b80de4269,False,
txn_7bbf7bdf07,False,
txn_d8d6814dc1,False,
txn_233b23d97d,False,
txn_58a5b59c8e,False,
txn_a8aa6ce3ff,False,
txn_d4f6f63929,False,
txn_af1e3f1036,False,
txn_75f54bd1c6,False,
txn_8c5fb94df1,False,
txn_d8f4756ca0,False,
txn_21d4309d2f,False,
txn_bb187de076,False,
txn_9628d64753,False,
txn_db686659df,False,
txn_c98638e93c,False,
txn_aaf16997dd,False,
txn_34bb8465d1,False,
txn_8746e34eaf,False,
txn_3aad907e03,False,
txn_dd3a9f3844,False,
txn_fa7196a7d7,False,
txn_5f561de2c2,False,
txn_6de369283a,False,
txn_c56e6b3b5d,False,
txn_6bbd8674e2,False,
txn_a39dfb314c,False,
txn_5471f80baa,False,
txn_e3cbcd1f91,False,
txn_d4006fa774,False,
txn_936717eec4,False,
txn_2bbe47dfed,False,
txn_c1043c287a,False,
txn_4f23d5ae22,False,
txn_d188380e9c,False,
txn_4c3e599fc4,False,
txn_654a7d1585,False,
txn_ec900f94e9,False,
txn_7add3662ad,False,
txn_d346e765f8,False,
txn_028e6ade82,False,
txn_d29e9860cc,False,
txn_c7797c6324,False,
txn_9ceec7a23f,False,
txn_3f2d85ebfc,False,
txn_7466855093,False,
txn_b66608902f,False,
txn_4dfaba21f9,False,
txn_4dba3ce656,False,
txn_95cb8d5605,False,
txn_1d4f5cb21b,False,
txn_ce6f32228a,False,
txn_c6c2b686fe,False,
txn_8f472f4c40,False,
txn_8afa8b1017,False,
txn_3fff8987af,False,
txn_cf47e7ce48,False,
txn_c8676d6769,False,
txn_3fbbff5fbe,False,
txn_06201071bf,False,
txn_91bf4d2e29,False,
txn_a49b329cb9,False,
txn_326cda2646,False,
txn_25208a5ee2,False,
txn_46cd2009e6,False,
txn_f1ec568b48,False,
txn_42caeb5df1,False,
txn_b88cebbbe8,False,
txn_d214b4cb20,False,
txn_907fb96b17,False,
txn_cb9c30ae0d,False,
txn_f5a34577c8,False,
txn_d76c7b363c,False,
txn_20ffb7dd3a,False,
txn_af04f05b43,False,
txn_9459fbf5bf,False,
txn_2b41a3d61d,False,
txn_06c9a21f38,False,
txn_43c73385c9,False,
txn_3dd6bd0fad,False,
txn_f9e2dc8194,False,
txn_314817abad,False,
txn_35eea91226,False,
txn_7d67b5154c,False,
txn_b13fe21934,False,
txn_311114dd0f,False,
txn_b0184930a6,False,
txn_a3c1c9b201,False,
txn_bc4a909053,False,
txn_8b7c03f2ed,False,
txn_837ec032d1,False,
txn_5882498291,False,
txn_6c74a4938b,False,
txn_e21704336e,False,
txn_9fe0467db2,True,ring_00
txn_d99e0bf78e,True,ring_00
txn_ed1b006229,False,
txn_26cf23e389,True,ring_00
txn_947579423a,False,
txn_bf2800a206,False,
txn_6d048cd6d4,False,
txn_f1d7980aff,False,
txn_61627a77b3,False,
txn_8f3f9f9fdd,True,ring_00
txn_1eca68180f,False,
txn_437927e9db,False,
txn_88eb2ecab9,True,ring_00
txn_d47b02aeb8,False,
txn_2244878345,False,
txn_96db2e395e,False,
txn_83077fb1c1,True,ring_00
txn_dc8ec464a5,True,ring_00
txn_1620e080ca,False,
txn_da06f3c8d9,False,
txn_05550f408b,True,ring_00
txn_c3dfe0ad5d,False,
txn_eca2d0f6a8,False,
txn_68979c84f4,True,ring_00
txn_ae3092d87b,True,ring_00
txn_0592cafde6,False,
txn_b8a4747c4c,True,ring_00
txn_b56f1abf73,False,
txn_416794b517,False,
txn_02260225bc,True,ring_00
txn_0fb2424868,False,
txn_8ed3302c2e,True,ring_00
txn_340ec68331,False,
txn_3c1f421c88,True,ring_00
txn_e669d9a8f5,True,ring_00
txn_0168d23e81,True,ring_00
txn_5d46f89959,False,
txn_0e81677938,True,ring_00
txn_6ab5552cce,False,
txn_32fe3d4b08,False,
txn_2b35d825d3,False,
txn_471e5087c4,False,
txn_f8fd241816,False,
txn_8f67324c22,False,
txn_c9b577d5c4,False,
txn_47de15fc01,False,
txn_ecf411d65c,False,
txn_4451739f72,False,
txn_b0476681ab,False,
txn_6cf71b50c8,False,
txn_dd5cf8051a,False,
txn_4c7f3b649a,False,
txn_0b0b5f7ca4,False,
txn_bba85402ca,False,
txn_c00e1a6f68,False,
txn_2015e463a8,False,
txn_6fcd09daf5,False,
txn_fa09dc7577,False,
txn_693e7178ee,False,
txn_c769ae12ff,False,
txn_30e00c3861,False,
txn_4fea58f656,False,
txn_6faa16a998,False,
txn_0df68fb6d8,False,
txn_e0d6dc2774,False,
txn_f8776ab8a8,False,
txn_9990b3ac97,False,
txn_05117d1c0a,False,
txn_bc838bfd0a,False,
txn_25a23a6f93,False,
txn_18be86c8f2,False,
txn_5efb3c23fc,False,
txn_9a23ee595b,False,
txn_ca05740a9b,False,
txn_652d74a852,False,
txn_7cb5b90e60,False,
txn_fac549fff1,False,
txn_4e4ad393a0,False,
txn_b2099fd79c,False,
txn_b2ab9a584e,False,
txn_ebf5c0a11d,False,
txn_3bc92522cb,False,
txn_278ea12a56,False,
txn_49f475636e,False,
txn_6a25fbc84c,False,
txn_a7e2939653,False,
txn_fe0eab584d,False,
txn_f633c95ad9,False,
txn_5a3a3775db,False,
txn_088a19b771,False,
txn_09a6bf91eb,False,
txn_5540409805,False,
txn_fdae9a1e79,False,
txn_1a15af5c5d,False,
txn_d0f5ec7f69,False,
txn_35e4c52fa0,False,
txn_abc4caf51d,False,
txn_08f6ced64c,False,
txn_e328a5f71a,False,
txn_1666b8bc73,False,
txn_701a654312,False,
txn_88332ece46,False,
txn_9405cb3560,False,
txn_8a7abe0bb0,False,
txn_b598a1fd33,False,
txn_a91d6c68b4,False,
txn_2fc9922eb5,False,
txn_e2ca9c2d07,False,
txn_8c5de07ea8,False,
txn_da6cb1486b,False,
txn_5af2546beb,False,
txn_e3f2db7080,False,
txn_f0fc31a321,False,
txn_19c07213f5,False,
txn_3d0279cac4,False,
txn_f2402e1e81,False,
txn_df4391c621,False,
txn_0e5ba0042d,False,
txn_645477bd78,False,
txn_c979d0e3a3,False,
txn_6b5f8f0152,False,
txn_735d6b32ff,False,
txn_d795e422ac,False,
txn_e92b2314f9,False,
txn_d29fd5eb97,False,
txn_cb9f00efaf,False,
txn_eaf1986bf5,False,
txn_dcff20f0b9,False,
txn_2da072744c,False,
txn_5b393a3db1,False,
txn_1b6c0b942f,False,
txn_4067fc3d45,False,
txn_9649407a5e,False,
txn_7432b2de6f,False,
txn_b16f47a218,False,
txn_8067dfcfcc,False,
txn_b893baf3f8,False,
txn_bb243c8bae,False,
txn_28484ed560,False,
txn_a5d6766df3,False,
txn_e412a84d55,False,
txn_cf64da4a37,False,
txn_f4ef7dccde,False,
txn_b590f12faa,False,
txn_c75f8732a1,False,
txn_cbd39bc0de,False,
txn_8201f15e9b,False,
txn_d6f8f2d4e4,False,
txn_9cb08f7210,False,
txn_1be66a026b,False,
txn_37dbc85ffa,False,
txn_169d0d22f2,False,
txn_f93fdaa01b,False,
txn_417cfaa5ed,False,
txn_f7464a5018,False,
txn_02f0f56997,False,
txn_c0cc53dea2,False,
txn_6df8671dec,False,
txn_e7a63cc4f0,False,
txn_d027e4b8bb,False,
txn_9777b16fb1,False,
txn_d52e9db03d,False,
txn_1807f0f65f,False,
txn_a39db27b6a,False,
txn_2e59db307c,False,
txn_22502040b4,False,
txn_67651bcddc,False,
txn_95ad9e9054,False,
txn_462eaba8e1,False,
txn_6ca58d4d31,False,
txn_35cc45a4b3,False,
txn_1347fff52a,False,
txn_c5bf0d3179,False,
txn_89560df3cc,False,
txn_11f94716a6,False,
txn_75fe5511b3,False,
txn_a1f8931fac,False,
txn_7314eea34c,False,
txn_604e418fb3,False,
txn_9bcfa73171,False,
txn_f3d42b4560,False,
txn_48e4213725,False,
txn_3c1f3f2c1b,False,
txn_51394d9ca3,False,
txn_66d13aba06,False,
txn_3219827208,False,
txn_098678faa6,False,
txn_a2b0a9221d,False,
txn_76b1a2271c,False,
txn_11d06c23db,False,
txn_d56c8d550b,False,
txn_b96a6e8e02,False,
txn_79c1a12d81,False,
txn_1f30036a8a,False,
txn_255e874dfa,False,
txn_16963315d7,False,
txn_9ec9411b24,False,
txn_01062e94c4,False,
txn_e0ea243940,False,
txn_a3074bb95c,False,
txn_9a9b5e4923,False,
txn_8229bc1da4,False,
txn_6994f6c32c,False,
txn_6868500ffa,False,
txn_2d20b0baf5,False,
txn_825bfe517c,False,
txn_e18dc3ccb0,False,
txn_f7000424ab,False,
txn_4542527577,False,
txn_72386f281f,False,
txn_0b76f5ac1a,False,
txn_9c73219375,False,
txn_f1d6a7687b,False,
txn_ae602275f0,False,
txn_bdc31d1326,False,
txn_6740e6d5b6,False,
txn_9cbc8c2792,False,
txn_7d563c3589,False,
txn_36c20e46ef,False,
txn_213e22dcdd,False,
txn_c6d9985e04,False,
txn_4155c43c8d,False,
txn_7e51b30e99,False,
txn_f0edc7f73a,False,
txn_3033b8c017,False,
txn_15d87bd001,False,
txn_6ffb749b94,False,
txn_1ff221254b,False,
txn_ce112984f7,False,
txn_74aea4da14,False,
txn_f8ca1693c7,False,
txn_e7b170e09c,False,
txn_b86291703d,False,
txn_df3524b2f8,False,
txn_fb0156cfaa,False,
txn_5938af9b53,False,
txn_02ea0817f9,False,
txn_8d3259fe47,False,
txn_475932ee8d,False,
txn_ab0c6edf3f,False,
txn_6adf1fc104,False,
txn_c66b4c99fa,False,
txn_3eca0a44b4,False,
txn_df3294b2a5,False,
txn_e2b86ba845,False,
txn_45afde4ac3,False,
txn_980bd881c1,False,
txn_d523e27c6f,False,
txn_e2e78d6466,False,
txn_a6f4383827,False,
txn_849a4e19ab,False,
txn_c001fc66d7,False,
txn_a7bd9daf3f,False,
txn_1255aa0d19,False,
txn_6708b5e9b6,False,
txn_9136f2b807,False,
txn_d11bd1dd85,False,
txn_2cb9542469,False,
txn_6963c9ac8a,False,
txn_0fa1893d20,False,
txn_fb98e7ae4c,False,
txn_341464b009,False,
txn_b3b34a3535,False,
txn_f4dd4dd142,False,
txn_7de28f4500,False,
txn_c54cf1d005,False,
txn_ca00cd2463,False,
txn_71bb517580,False,
txn_b06b278b35,False,
txn_b00f0ff49e,False,
txn_524efd54c0,False,
txn_6632a7090f,False,
txn_1c086cd4ac,False,
txn_0fd01d7b5e,False,
txn_04db14e6c2,False,
txn_d8379675a3,False,
txn_bb5d83f1eb,False,
txn_405b4da78e,False,
txn_df56ddecea,False,
txn_d03b129196,False,
txn_bd909f80dc,False,
txn_ec8ea94ac7,False,
txn_bbb58a5b5c,False,
txn_c7c5781ff5,False,
txn_bda031d448,False,
txn_5f9f9bbee8,False,
txn_eb712ae1d9,False,
txn_4e2dda7321,False,
txn_28cef47ca0,False,
txn_b7cf9f235d,False,
txn_54ad531c95,False,
txn_fa561c8b44,False,
txn_65d1d9508d,False,
txn_dc4d33d8b0,False,
txn_66d9403d05,False,
txn_feb0d490de,False,
txn_107692e3ac,False,
txn_5277660942,False,
txn_37c200c759,False,
txn_0f92cc3535,False,
txn_8f64e32413,False,
txn_9947a1a058,False,
txn_d4aaf119a5,False,
txn_f623cb6c4d,False,
txn_c5e134eea6,False,
txn_7a5ad0c4af,False,
txn_10e039accb,False,
txn_4c393d56da,False,
txn_172dd55456,False,
txn_6e342732d3,False,
txn_ef66bae0a3,False,
txn_1b72652286,False,
txn_f43d82d5c1,False,
txn_30fbe0b34b,False,
txn_cb74586c18,False,
txn_e202a14176,False,
txn_ed64fc6d77,False,
txn_7ee9121678,False,
txn_5f16d17061,False,
txn_fb0ce904cf,False,
txn_9cfebe87b5,False,
txn_83274ba6df,False,
txn_7a353191d8,False,
txn_b6b177f042,False,
txn_c8565375d4,False,
txn_3926efb925,False,
txn_264647da18,False,
txn_5fe0d0a575,False,
txn_393c0c0153,False,
txn_3135632859,False,
txn_9685b6e6a8,False,
txn_65def66ae5,False,
txn_7a8c45b410,False,
txn_c5e7f8201c,False,
txn_e9c0438086,False,
txn_bf27ac42d6,False,
txn_8f45730422,False,
txn_f7fef85963,False,
txn_9ff521fa2c,False,
txn_618693463c,False,
txn_79ff7a13b4,False,
txn_b035105035,False,
txn_16e8c801a6,False,
txn_28d9c812d7,False,
txn_702c3657cd,False,
txn_cca52e1d12,False,
txn_ccea22f0b2,False,
txn_03e7c3d085,False,
txn_096a06d990,False,
txn_86897796f5,False,
txn_821df45ff7,False,
txn_96970a05d8,False,
txn_cf4410ebad,False,
txn_80b7bb6b85,False,
txn_57a8773ae8,False,
txn_a48ac876f7,False,
txn_d8060f0547,False,
txn_932488300b,False,
txn_ac780ae807,False,
txn_6c96428e78,False,
txn_0953441040,False,
txn_abe0bc0347,False,
txn_baf4eb14bb,False,
txn_f21763f7f1,False,
txn_10fd9e6af0,False,
txn_f2646c89f0,False,
txn_539dfdc961,False,
txn_0d0801da44,False,
txn_3c962641b9,False,
txn_af76619769,False,
txn_1bc3e92c5c,False,
txn_ed1229de2c,False,
txn_b67fedefeb,False,
txn_ba23a36ecc,False,
txn_9e8868fa82,False,
txn_67fe8387c1,False,
txn_7345549fed,False,
txn_29b96772b0,False,
txn_eba0794bf9,False,
txn_449212824c,False,
txn_31e9b4f518,False,
txn_5e7318fc34,False,
txn_159d8d086f,False,
txn_a59667b136,False,
txn_ea16239dfa,False,
txn_868580533f,False,
txn_abc7a97a17,False,
txn_c669cab034,False,
txn_648a21af4e,False,
txn_c68ff7f841,False,
txn_f52dd7fe83,False,
txn_fe22b302ac,False,
txn_c824025c2e,False,
txn_049f6cb709,False,
txn_2032338e72,False,
txn_c2ba006d42,False,
txn_21141c7f87,False,
txn_4e65f37b60,False,
txn_efa24dab97,False,
txn_184a47cf94,False,
txn_7645949972,False,
txn_2db6cae895,False,
txn_4a701f721f,False,
txn_f0eb8e9230,False,
txn_c33c5bc4d0,False,
txn_c106fe7066,False,
txn_50bd4cecbd,False,
txn_e9269fb1d4,False,
txn_2f900c0beb,False,
txn_f86c1cde2a,False,
txn_22e415560e,False,
txn_1075f27be4,False,
txn_6be3ff4c45,False,
txn_b9c49f34eb,False,
txn_39b7a393d0,False,
txn_c2f95f1320,False,
txn_4071710e10,False,
txn_e23079171e,False,
txn_28ffdcc84b,False,
txn_99bea172a4,False,
txn_d5f4fd2394,False,
txn_a55af844e8,False,
txn_7307d30d5f,False,
txn_8d36a9da46,False,
txn_5608a290ce,False,
txn_7ab27de427,False,
txn_89d89eb0f6,False,
txn_4cfd8e59aa,False,
txn_1eee903c97,False,
txn_a9fcf02103,False,
txn_57e939ebab,False,
txn_fa2116ce5f,False,
txn_1d028a9375,False,
txn_62defd4c2a,False,
txn_c018eb160f,False,
txn_9237446780,False,
txn_960fab30da,False,
txn_0642d81927,False,
txn_623f0e40e6,False,
txn_a20121343a,False,
txn_37be33f3c0,False,
txn_1838e099b2,False,
txn_b0807ba338,False,
txn_52c2be81f4,False,
txn_457bcbb5ee,False,
txn_8d8745d669,False,
txn_e09a43802c,False,
txn_ecd0a7ac4c,False,
txn_a3a0c6f878,False,
txn_bec215bdcf,False,
txn_2eefaa4a73,False,
txn_73397d8a2a,False,
txn_e1e75f38a9,False,
txn_141eb94716,False,
txn_4899637669,False,
txn_17af70b4d7,False,
txn_1eb7f2b643,False,
txn_af5771623a,False,
txn_c64e9d636a,False,
txn_bdab1e9e82,False,
txn_76fedeebc7,False,
txn_03f1050ff3,False,
txn_491c180ac8,False,
txn_cba5cd359e,False,
txn_64a1ddff4f,False,
txn_0f6c7b6fa1,False,
txn_7aa03f8fc5,False,
txn_6a4f869f08,False,
txn_58e11f388b,False,
txn_126d462e53,False,
txn_2359756c21,False,
txn_f0f671d5f9,False,
txn_e20816b917,False,
txn_11ed66b990,False,
txn_a005e96078,False,
txn_ed834c0eca,False,
txn_a1d344d3a2,False,
txn_4e65876172,False,
txn_e8827a4055,False,
txn_231e37a39a,False,
txn_95580c113a,False,
txn_06e3dd7df4,False,
txn_828a2484aa,False,
txn_e7de1ff40f,False,
txn_095c682234,False,
txn_6f5b59df18,False,
txn_020c34086e,False,
txn_d6d8f09fcd,False,
txn_dea296c634,False,
txn_afc0c0542e,False,
txn_1194d0efae,False,
txn_7672d78830,False,
txn_2c2456dc03,False,
txn_bee6142a46,False,
txn_b4927d8674,False,
txn_e9202c4eb8,False,
txn_e185ccc67d,False,
txn_280bfb9d2a,False,
txn_57b8a0f982,False,
txn_7a63d6bd8e,False,
txn_a4c311d50b,False,
txn_b8a1bcad92,False,
txn_932d6368c8,False,
txn_8459633346,False,
txn_d1b014477d,False,
txn_526d9af1d5,False,
txn_387c7df854,False,
txn_2113cc4dbe,False,
txn_e992312a94,False,
txn_6ff89849de,False,
txn_95aac51b3c,False,
txn_6365c734c8,False,
txn_6ee3772415,False,
txn_9a0bc341b3,False,
txn_043e3c0a06,False,
txn_87f4837c2e,False,
txn_a148bf325c,False,
txn_a4c4063087,False,
txn_233352eef0,False,
txn_45a8a2cfd7,False,
txn_a12df7cb42,False,
txn_bffad6b8ba,False,
txn_80198d7a04,False,
txn_51eb41b917,False,
txn_338fc02f3e,False,
txn_778d42afc0,False,
txn_7ebf149423,False,
txn_0ecbe5c318,False,
txn_d41b26c09f,False,
txn_c7a42be7fd,False,
txn_ae7b0b2249,False,
txn_a8b1288040,False,
txn_9de71970ec,False,
txn_f56bc38a3e,False,
txn_6acc4b2b95,False,
txn_569d6517c1,False,
txn_b73727ea28,False,
txn_853f98e486,False,
txn_b5b08bcd54,False,
txn_e30037456d,False,
txn_f4fce0db39,False,
txn_8d94f07b3b,False,
txn_4ea532626e,False,
txn_73df09975d,False,
txn_e286b1f2cf,False,
txn_5ce964ea45,False,
txn_33be777d77,False,
txn_3725790717,False,
txn_8bc9e836d0,False,
txn_5fffd4b47d,False,
txn_0457c1a454,False,
txn_7471827471,False,
txn_f6e4908c10,False,
txn_e1cac66ef7,False,
txn_9ecaefae4c,False,
txn_2f8548221d,False,
txn_1a043cbd8d,False,
txn_32c432b6d7,False,
txn_22cfa8cf2b,False,
txn_5dd7363ad5,False,
txn_382995cd65,False,
txn_ea52c59995,False,
txn_13a5ce2e7d,False,
txn_1869ed5d77,False,
txn_be97ab1608,False,
txn_063bc8e4b6,False,
txn_365da88ca2,False,
txn_3526ccbcca,False,
txn_dc91268b36,False,
txn_fa70d5ebac,False,
txn_b5da40f386,False,
txn_10cd20aa31,False,
txn_5334f9b2e1,False,
txn_396fb74e4c,False,
txn_c812783a19,False,
txn_22f02cb10e,False,
txn_f68e7e818d,False,
txn_311bbd688a,False,
txn_3953fbccdb,False,
txn_fe1bd8e06e,False,
txn_fc64551854,False,
txn_6316216618,False,
txn_fa5cb7c8bd,False,
txn_974b1acaa3,False,
txn_244035eb44,False,
txn_6e94f9abee,False,
txn_29fb564ee8,False,
txn_c02506e79e,False,
txn_dd689dcf83,False,
txn_a1e65a04c1,False,
txn_0ecf59f0f5,False,
txn_f8776b92e1,False,
txn_1694923dcf,False,
txn_77906966d4,False,
txn_dc649261d4,False,
txn_1f7b6d6a4d,False,
txn_1cf9d8c917,False,
txn_2a8a5431ea,False,
txn_e705a17bc1,False,
txn_5aaacfccae,False,
txn_174cd49ec1,False,
txn_9535afa5b3,False,
txn_eff7e25920,False,
txn_f657033ec6,False,
txn_91c7c9dacb,False,
txn_6309c19d2d,False,
txn_aa67d1d025,False,
txn_97ed77408c,False,
txn_a709631e8f,False,
txn_e738db4eec,False,
txn_cf560fde7d,False,
txn_ba74be5251,False,
txn_f4067f822b,False,
txn_f7124590a9,False,
txn_0f7f7a87e2,False,
txn_cdc3a28943,False,
txn_c3d11109fd,False,
txn_917d87851e,False,
txn_7931b1aec9,False,
txn_10d23505f8,False,
txn_606209beba,False,
txn_f5e9a2a099,False,
txn_074caa4ee5,False,
txn_a032624023,False,
txn_ef316dbe82,False,
txn_90ef16f989,False,
txn_baea11159b,False,
txn_844fcc1812,False,
txn_183718c341,False,
txn_a198a9940a,False,
txn_14ae245d13,False,
txn_af81c48f45,False,
txn_25eca79583,False,
